MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Sale Type,Sale Condition,SalePrice,SalePrice_log,HasPool,HasScreenPorch,Has3SsnPorch,HasEncloseddPorch,HasOpendPorch,HasOpenPorch,HasWoodDeck,HasGarage,HasMasonry,HasBsmt,Total Baths AbvGr,Total Baths Bsmt,Gr Liv Area 2,Gr Liv Area 3
60,RL,4.297285406218791,9.813344002683165,IR1,HLS,NAmes,Norm,1Fam,2Story,7,8,1962,1998,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,6.456769655572163,Unf,7.271703706887368,GasA,TA,Y,SBrkr,7.803435056952168,3,1,TA,9,Typ,2,Gd,Attchd,1962.0,RFn,2.0,6.091309882077698,TA,TA,Y,6.255750041753367,WD ,Normal,277500,12.533576212168626,0,0,0,0,1,1,1,1,0,1,3.0,1.0,60.893598688070085,475.1792427464626
60,RL,4.406719247264253,9.375939552625749,IR1,Lvl,Timber,Norm,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,VinylSd,BrkFace,4.553876891600541,Gd,TA,PConc,Gd,TA,Gd,GLQ,6.642486801367256,Unf,7.023758954738443,GasA,Ex,Y,SBrkr,7.818832443803404,5,1,Gd,10,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,6.115892125483034,TA,TA,Y,4.969813299576001,WD ,Normal,279900,12.542187675503545,0,0,0,0,1,1,1,1,1,1,3.5,1.0,61.13414078427272,477.9976033881164
20,RL,4.248495242049359,10.068196582013169,IR1,Lvl,Mitchel,Norm,1Fam,1Story,6,6,1979,1979,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,6.655440350367647,Unf,7.3938782901077555,GasA,TA,Y,SBrkr,7.3938782901077555,3,1,Fa,6,Typ,1,TA,Attchd,1979.0,Fin,2.0,6.3578422665081,TA,TA,Y,4.919980925828125,WD ,Normal,242500,12.398756989359676,0,0,0,0,1,1,1,1,0,1,2.0,0.5,54.66943616892679,404.21915722185946
20,RL,4.297285406218791,9.153875834995056,IR1,Lvl,NAmes,Norm,1Fam,1Story,4,5,1957,1957,Gable,Wd Sdng,Wd Sdng,BrkFace,5.081404364984463,TA,TA,CBlock,TA,TA,No,BLQ,6.654152520183219,Unf,6.947937068614969,GasA,TA,Y,SBrkr,7.217443431696533,3,1,TA,6,Typ,1,Gd,Attchd,1982.0,RFn,3.0,6.645090969505644,TA,TA,Y,0.0,WD ,Normal,140000,11.84939770159144,0,0,0,1,0,0,0,1,1,1,1.0,1.0,52.091489689739426,375.9673801084975
20,RL,4.394449154672439,9.38437770918244,IR1,Lvl,NAmes,Norm,1Fam,1Story,6,5,1957,1957,Gable,HdBoard,HdBoard,BrkFace,5.961005339623274,TA,TA,CBlock,TA,TA,No,Rec,6.947937068614969,Unf,7.239214973779806,GasA,TA,Y,FuseA,7.239214973779806,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2.0,6.129050210060545,TA,TA,Y,0.0,WD ,Normal,166000,12.01974306733868,0,1,0,0,0,0,0,1,1,1,1.5,1.0,52.40623343659775,379.3799898136184
60,RL,4.219507705176107,9.187276432377631,IR3,Lvl,SawyerW,Norm,1Fam,2Story,6,5,1995,2002,Gable,HdBoard,HdBoard,BrkFace,5.25227342804663,Gd,TA,PConc,Gd,TA,No,LwQ,6.659293919683638,Unf,6.982862751468942,GasA,Ex,Y,SBrkr,7.942717540573791,4,1,Gd,9,Typ,1,TA,BuiltIn,1995.0,Fin,2.0,6.421622267806518,TA,TA,Y,3.8918202981106265,WD ,Normal,260000,12.468436909997664,0,1,0,0,1,1,1,1,1,1,2.5,0.5,63.08676192933857,501.08033055416035
120,RL,4.127134385045092,8.991686725934825,IR1,HLS,StoneBr,Norm,TwnhsE,1Story,9,5,2006,2006,Gable,MetalSd,MetalSd,BrkFace,5.111987788356544,Gd,TA,PConc,Ex,TA,Gd,GLQ,6.682108597449809,Unf,7.385851078125209,GasA,Ex,Y,SBrkr,7.385851078125209,2,1,Ex,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,6.322565239927284,TA,TA,Y,0.0,WD ,Normal,319900,12.675763725937609,0,0,0,0,1,1,0,1,1,1,2.0,1.0,54.550796148243315,402.90405654409136
75,RM,4.110873864173311,9.169622538697624,Reg,Lvl,OldTown,Norm,1Fam,2.5Unf,6,5,1917,1917,Gable,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,5.768320995793772,Unf,6.601230118728877,other,Fa,N,SBrkr,7.629975707027789,3,1,TA,8,Typ,1,Gd,Detchd,1950.0,Unf,2.0,5.983936280687191,Fa,Fa,P,0.0,WD ,Normal,129500,11.771436160121729,0,0,0,1,0,0,0,1,0,1,1.5,0.0,58.21652928983421,444.1907042289068
60,RL,4.276666119016055,9.41001056710475,IR1,Lvl,Mitchel,Norm,1Fam,2Story,6,5,2001,2002,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,No,ALQ,6.53813982376767,Unf,6.690842277418564,GasA,Ex,Y,SBrkr,7.581719640125308,3,1,Gd,7,Typ,1,TA,BuiltIn,2001.0,Fin,2.0,6.329720905522696,TA,TA,Y,4.836281906951478,WD ,Normal,215000,12.2783933071098,0,0,0,0,1,1,1,1,0,1,2.5,1.0,57.48247270146183,435.81599224364004
20,RL,4.110873864173311,9.039433419997485,IR2,Lvl,CollgCr,Norm,1Fam,1Story,5,7,1994,1994,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,GLQ,6.042632833682381,Unf,6.898714534329988,GasA,Ex,Y,SBrkr,6.898714534329988,3,1,TA,5,Typ,0,NoFireplace,Detchd,1995.0,Unf,1.0,5.953243334287785,TA,TA,Y,5.54907608489522,WD ,Normal,146000,11.891361900690471,0,0,0,0,0,0,1,1,0,1,1.0,1.0,47.592262226175826,328.32543114136325
60,RL,4.189654742026425,9.618402105931612,IR2,Lvl,Gilbert,Norm,1Fam,2Story,6,5,1996,1996,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,4.934473933130692,Unf,6.821107472256465,GasA,Gd,Y,SBrkr,7.400620577371135,3,1,TA,7,Typ,1,TA,Attchd,1996.0,Fin,2.0,5.958424693029782,TA,TA,Y,5.1298987149230735,WD ,Normal,173000,12.061046873479915,0,0,0,0,1,1,1,1,0,1,2.5,0.0,54.76918493020907,405.3259570003503
20,RL,4.189654742026425,8.984818995876008,IR1,Lvl,Gilbert,Norm,1Fam,1Story,6,7,1992,2007,Gable,HdBoard,HdBoard,None,0.0,TA,Gd,PConc,Gd,TA,No,ALQ,6.8416154764775925,Unf,7.063903961472068,GasA,Ex,Y,SBrkr,7.080026499922591,3,1,TA,6,Typ,0,NoFireplace,Attchd,1992.0,Fin,2.0,6.042632833682381,TA,TA,Y,6.182084906716632,WD ,Normal,185000,12.128111104060462,0,0,0,0,1,1,1,1,0,1,2.0,1.0,50.126775239606125,354.898897052075
50,RL,4.110873864173311,9.299358068293836,Reg,Bnk,NAmes,Artery,1Fam,1.5Fin,5,6,1945,1945,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.364750756851911,Unf,6.81783057145415,GasA,TA,Y,FuseA,7.351799869057777,3,1,TA,6,Typ,1,TA,Attchd,1962.0,Unf,1.0,5.666426688112432,TA,TA,Y,0.0,WD ,Normal,140000,11.84939770159144,0,0,0,0,0,0,0,1,0,1,1.5,1.0,54.04896131467794,397.3571467159581
190,RL,4.262679877041316,8.853808274977197,Reg,Lvl,Edwards,Norm,2fmCon,2Story,5,7,1910,1991,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,6.877296071497429,Unf,7.0192966537150445,GasA,TA,Y,SBrkr,7.206377291472252,3,1,TA,5,Typ,0,NoFireplace,NoGrg,0.0,NoGrg,0.0,0.0,NoGrg,NoGrg,N,4.454347296253507,WD ,Normal,107500,11.585246126549857,0,0,0,1,0,0,1,0,0,1,1.0,1.0,51.93187366704696,374.24067509781304
60,RL,4.31748811353631,9.086476384753796,Reg,Lvl,NridgHt,Norm,1Fam,2Story,9,5,2004,2005,Hip,VinylSd,VinylSd,Stone,5.37989735354046,Gd,TA,PConc,Ex,TA,No,GLQ,7.065613363597717,Unf,7.288244401020124,GasA,Ex,Y,SBrkr,7.707512194600341,4,1,Ex,10,Typ,1,Gd,Attchd,2004.0,Fin,3.0,6.6052979209482015,TA,TA,Y,5.220355825078325,WD ,Normal,350000,12.765688433465597,0,0,0,0,0,0,1,1,1,1,2.5,1.0,59.40574422991296,457.87049808136294
20,RL,4.663439094112067,9.524713059681009,Reg,Lvl,NridgHt,Norm,1Fam,1Story,8,5,2007,2007,Hip,VinylSd,VinylSd,Stone,6.318968113746434,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.455298485683291,BLQ,7.791109510610028,GasA,Ex,Y,SBrkr,7.80994708647679,4,1,Ex,9,Typ,1,Ex,Attchd,2007.0,Fin,3.0,6.478509642208569,TA,TA,Y,5.883322388488279,WD ,Normal,417500,12.942039823273047,0,0,0,0,1,1,1,1,1,1,2.5,1.0,60.9952734935673,476.36985850994097
50,RL,4.3694478524670215,9.770184705221707,Reg,Lvl,NAmes,Artery,1Fam,1.5Fin,6,5,1948,1948,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,6.816735880594968,GasA,TA,Y,SBrkr,7.285506548522786,3,1,TA,6,Typ,1,Gd,Attchd,1948.0,Unf,1.0,5.802118375377063,TA,TA,Y,5.262690188904886,WD ,Abnorml,97500,11.487607656985938,0,0,0,0,0,0,1,1,0,0,1.0,0.5,53.0786056685684,386.70452918481374
160,RM,3.218875824868201,7.923348211930154,Reg,Lvl,BrDale,Norm,TwnhsE,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,BrkFace,6.244166900663736,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,6.26530121273771,GasA,TA,Y,SBrkr,6.996681488176539,3,1,TA,6,Typ,0,NoFireplace,Detchd,1973.0,Unf,2.0,6.089044875446846,TA,TA,Y,0.0,WD ,Normal,105500,11.56646623189826,0,0,0,0,0,0,0,1,1,0,1.5,0.0,48.95355184699227,342.51240998834123
60,RL,4.499809670330265,10.307618437631156,IR2,Lvl,NoRidge,Norm,1Fam,2Story,7,6,1994,1994,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.39024066706535,Unf,6.881411303642535,GasA,Ex,Y,SBrkr,7.523481312573497,3,1,Gd,7,Typ,1,Gd,BuiltIn,1994.0,Fin,2.0,6.148468295917647,TA,TA,Y,5.1298987149230735,WD ,Normal,248000,12.421184025147118,0,0,0,0,1,1,1,1,0,1,2.5,0.0,56.60277106064263,425.8498903146208
20,RL,4.394449154672439,9.249657234353132,Reg,Lvl,NWAmes,Norm,1Fam,1Story,7,6,1970,1970,Hip,Plywood,Plywood,BrkFace,5.666426688112432,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,7.173958319756794,GasA,Gd,Y,SBrkr,7.428333194190806,3,1,TA,7,Typ,1,Gd,Attchd,1970.0,Unf,2.0,6.274762021241939,TA,TA,Y,4.59511985013459,WD ,Normal,174000,12.066810578196666,0,0,0,0,0,0,1,1,1,0,2.0,0.0,55.18013404391698,409.8964213783267
60,RL,4.394449154672439,8.987321812850125,Reg,Lvl,NWAmes,PosN,1Fam,2Story,6,6,1974,1974,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.837332814685591,LwQ,6.98933526597456,GasA,TA,Y,SBrkr,7.537962659768208,4,1,TA,8,Typ,1,TA,Attchd,1974.0,Unf,2.0,6.192362489474872,TA,TA,Y,0.0,WD ,Normal,178900,12.09458226949681,0,0,0,0,1,1,0,1,0,1,2.5,1.0,56.820881060059804,428.3136797258614
20,RL,4.948759890378168,9.859483417038073,Reg,Lvl,Gilbert,Norm,1Fam,1Story,4,5,1951,1951,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,4.795790545596741,Unf,6.762729506931879,GasA,Ex,Y,SBrkr,6.762729506931879,2,1,TA,4,Typ,0,NoFireplace,Detchd,1951.0,Unf,2.0,5.993961427306569,TA,TA,Y,0.0,WD ,Normal,141000,11.856515169360303,0,0,0,0,0,0,0,1,0,1,1.0,0.0,45.734510383927095,309.2901228584662
20,RL,4.330733340286331,9.58795455192857,IR1,Lvl,Somerst,Norm,1Fam,1Story,9,5,2008,2008,Gable,VinylSd,VinylSd,Stone,5.652489180268651,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,7.312553498102598,GasA,Ex,Y,SBrkr,7.317876198626496,2,1,Ex,6,Typ,1,Gd,Attchd,2008.0,Fin,2.0,6.385194398997726,TA,TA,Y,0.0,New,Partial,264132,12.484204257170104,0,0,0,0,1,1,0,1,1,0,2.0,0.0,53.55131205842417,391.8818719175623
30,RM,3.951243718581428,8.71948076085107,Reg,Lvl,OldTown,Artery,1Fam,1Story,6,5,1923,1923,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,No,ALQ,6.8679744089702925,Unf,7.025538314638521,GasA,TA,Y,SBrkr,6.974478911025045,2,1,TA,5,Typ,1,Gd,Detchd,1923.0,Unf,1.0,5.666426688112432,TA,TA,Y,0.0,WD ,Normal,109500,11.603679828238691,0,0,0,1,0,0,0,1,0,1,1.0,1.0,48.6433560803331,339.2620611437651
20,RL,4.330733340286331,9.586033321750676,Reg,Lvl,NAmes,Norm,1Fam,1Story,5,7,1951,2000,Hip,Wd Sdng,Wd Sdng,BrkCmn,4.262679877041316,Gd,TA,CBlock,TA,TA,No,BLQ,6.478509642208569,Rec,6.9167150203536085,GasA,Ex,Y,SBrkr,7.218176838403408,2,1,TA,6,Min1,2,TA,CarPort,1951.0,Unf,1.0,5.666426688112432,TA,TA,Y,5.783825182329737,WD ,Normal,164900,12.01309450854769,0,1,0,0,1,1,1,1,1,1,1.0,1.0,52.102076870463414,376.08200449909293
20,RL,4.219507705176107,9.692581318886395,IR3,Low,SawyerW,Norm,1Fam,1Story,7,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,7.275172319452771,Unf,7.301822342137932,GasA,Ex,Y,SBrkr,7.309881485824786,3,1,Gd,5,Typ,1,Fa,Attchd,1998.0,RFn,2.0,6.244166900663736,TA,TA,Y,5.998936561946683,WD ,Normal,215000,12.2783933071098,0,0,0,0,1,1,1,1,0,1,2.0,1.0,53.43436733680397,390.598892502064
120,RL,3.7612001156935615,8.315077007294104,IR1,Lvl,Timber,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,VinylSd,VinylSd,BrkFace,5.831882477283517,Gd,TA,CBlock,Gd,TA,Av,GLQ,6.795705775173515,Unf,7.15305163493748,GasA,Gd,Y,SBrkr,7.31455283232408,2,1,Gd,6,Typ,1,TA,Attchd,1986.0,Fin,2.0,6.240275845170769,TA,TA,Y,5.484796933490655,WD ,Normal,241500,12.394624752074764,0,0,0,0,0,0,1,1,1,1,2.0,1.0,53.50268313686022,391.3482024756587
60,RL,4.663439094112067,9.521568058002975,Reg,Lvl,NridgHt,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,5.4510384535657,Gd,TA,PConc,Gd,TA,Gd,GLQ,6.361302477572996,Unf,7.421775793644647,GasA,Ex,Y,SBrkr,7.719129840906732,3,1,Gd,7,Typ,1,Ex,Attchd,2002.0,Fin,3.0,6.6293632534374485,TA,TA,Y,5.476463551931511,WD ,Normal,320000,12.676076274775909,0,0,0,0,1,1,1,1,1,1,2.5,1.0,59.584965500776796,459.94408526644435
50,RL,4.262679877041316,8.848078421168667,Reg,Lvl,Sawyer,Norm,1Fam,1.5Fin,7,8,1940,1998,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,5.556828061699537,Unf,6.523562306149512,GasA,Ex,Y,FuseA,7.172424577124845,2,1,Gd,6,Typ,2,Gd,Attchd,1940.0,Unf,1.0,5.41610040220442,TA,TA,Y,0.0,WD ,Normal,165250,12.015214757713933,0,1,0,0,0,0,0,1,0,1,1.5,0.0,51.443674314544516,368.9758739912452
20,RL,4.262679877041316,9.790990521308984,IR2,Lvl,Crawfor,Norm,1Fam,1Story,4,5,1995,1996,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,7.427144133408616,GasA,Gd,Y,SBrkr,7.427144133408616,4,1,Gd,7,Typ,0,NoFireplace,Attchd,1996.0,Unf,2.0,6.444131256700441,TA,TA,Y,5.030437921392435,WD ,Normal,170000,12.0435537160324,0,0,0,0,0,0,1,1,0,0,2.0,0.0,55.16246997842602,409.6996152845957
50,RL,4.110873864173311,9.00859131751613,Reg,Lvl,Edwards,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,6.848005274576363,GasA,Ex,Y,SBrkr,7.293697720601438,4,1,TA,7,Typ,0,NoFireplace,Detchd,1958.0,Unf,1.0,6.3080984415095305,TA,TA,Y,0.0,WD ,Normal,135000,11.813030057420567,0,1,0,0,0,0,0,1,0,0,2.0,0.0,53.19802643950661,388.0103241823244
20,RL,4.454347296253507,9.310185706945898,Reg,Lvl,CollgCr,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,7.118826249062078,GasA,Ex,Y,SBrkr,7.118826249062078,3,1,Gd,7,Typ,0,NoFireplace,Attchd,2007.0,RFn,2.0,6.184148890937483,TA,TA,Y,0.0,WD ,Normal,179900,12.100156419938624,0,0,0,0,1,1,0,1,0,0,2.0,0.0,50.677687164335254,360.76564962722614
20,RL,3.8712010109078903,9.426821780416844,IR1,Lvl,Timber,Norm,1Fam,1Story,6,5,1986,1986,Gable,VinylSd,Plywood,Stone,4.890349128221754,TA,TA,CBlock,Gd,Fa,No,ALQ,7.243512974665482,LwQ,7.382124365737512,GasA,TA,Y,SBrkr,7.409741954080923,3,1,TA,7,Min2,1,TA,Attchd,1986.0,Fin,2.0,6.424869023905388,TA,TA,Y,5.262690188904886,WD ,Normal,184000,12.122691036591124,0,0,0,0,0,0,1,1,1,1,2.0,1.0,54.90427582606698,406.8265160468395
20,RL,4.382026634673881,8.962135390066601,IR1,Lvl,Crawfor,Feedr,1Fam,1Story,6,5,1951,1951,Hip,WdShing,Plywood,BrkFace,4.48863636973214,TA,Fa,PConc,TA,TA,No,Rec,6.2166061010848646,Unf,6.9957661563048505,GasA,Fa,N,FuseA,6.9957661563048505,2,1,TA,5,Typ,1,TA,Attchd,1951.0,Fin,1.0,5.84354441703136,TA,TA,Y,4.204692619390966,WD ,Normal,104000,11.55214617812351,0,1,0,0,1,1,1,1,1,1,1.0,0.5,48.94074411370034,342.3780013350007
30,RL,4.04305126783455,8.309184527686298,Reg,Lvl,Edwards,Feedr,1Fam,1Story,5,8,1922,1922,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,6.762729506931879,GasA,Ex,Y,SBrkr,6.762729506931879,2,1,TA,4,Typ,0,NoFireplace,NoGrg,0.0,NoGrg,0.0,0.0,NoGrg,NoGrg,Y,0.0,WD ,Normal,99900,11.511924964636645,0,0,0,0,1,1,0,0,0,0,1.0,0.0,45.734510383927095,309.2901228584662
20,RL,4.454347296253507,9.299906815335223,Reg,Lvl,Somerst,Feedr,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,BrkFace,4.110873864173311,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,7.316548177182976,GasA,Ex,Y,SBrkr,7.316548177182976,3,1,Gd,7,Typ,0,NoFireplace,Attchd,2006.0,Fin,2.0,6.236369590203704,TA,TA,Y,4.976733742420574,New,Partial,199000,12.201060103706627,0,0,0,0,0,0,1,1,1,0,2.0,0.0,53.53187722903953,391.668558761312
20,RL,4.262679877041316,9.037771106624906,Reg,Lvl,Sawyer,Norm,1Fam,1Story,6,8,1963,2003,Hip,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,6.498282149476434,Unf,6.966024187106113,GasA,TA,Y,SBrkr,6.974478911025045,3,1,TA,6,Typ,0,NoFireplace,Attchd,1963.0,RFn,1.0,5.579729825986222,TA,TA,Y,5.262690188904886,WD ,Normal,154500,11.947949375319936,0,0,0,0,0,0,1,1,0,1,1.0,0.5,48.6433560803331,339.2620611437651
20,RL,4.189654742026425,9.233861567017527,Reg,Lvl,Gilbert,RRAn,1Fam,1Story,6,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,3.367295829986474,Unf,7.183111701743281,GasA,Ex,Y,SBrkr,7.183111701743281,3,1,Gd,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,5.986452005284438,TA,TA,Y,4.61512051684126,New,Partial,169990,12.043494890772816,0,0,1,0,0,0,1,1,0,1,2.0,0.0,51.59709371972125,370.6276876740744
60,RL,4.624972813284271,9.51369892381297,IR1,HLS,StoneBr,Norm,1Fam,2Story,8,5,2005,2005,Gable,VinylSd,VinylSd,Stone,4.875197323201151,Gd,TA,PConc,Ex,TA,Gd,GLQ,2.833213344056216,Unf,7.063903961472068,GasA,Ex,Y,SBrkr,7.824445930877619,5,1,Ex,9,Typ,1,Gd,BuiltIn,2005.0,Fin,3.0,6.52795791762255,TA,TA,Y,5.262690188904886,WD ,Normal,355000,12.779873068457553,0,0,0,0,1,1,1,1,1,1,3.5,0.0,61.221954125227334,479.0278698355113
60,RL,4.174387269895637,8.950792138768174,Reg,Lvl,Gilbert,Norm,1Fam,2Story,7,5,2007,2007,Gable,VinylSd,VinylSd,Stone,2.833213344056216,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,6.591673732008658,GasA,Ex,Y,SBrkr,7.284134806195205,3,1,Gd,7,Typ,0,NoFireplace,Attchd,2007.0,Fin,2.0,5.993961427306569,TA,TA,Y,4.61512051684126,New,Partial,177594,12.08725532518574,0,0,0,0,1,1,1,1,1,0,2.5,0.0,53.05861987482445,386.48613979888944
160,RL,3.218875824868201,7.762170607138205,Reg,Lvl,NPkVill,Norm,Twnhs,2Story,6,5,1977,1977,Gable,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,5.966146739123692,Unf,6.752270376141742,GasA,TA,Y,SBrkr,7.284134806195205,3,1,TA,6,Typ,1,TA,Attchd,1977.0,Unf,2.0,6.089044875446846,TA,TA,Y,0.0,WD ,Normal,137900,11.834284063781393,0,0,0,0,1,1,0,1,0,1,2.5,0.0,53.05861987482445,386.48613979888944
60,RL,4.394449154672439,9.082620630373812,Reg,Lvl,NAmes,Norm,1Fam,2Story,6,7,1964,1997,Gable,MetalSd,MetalSd,BrkFace,5.726847747587197,TA,Gd,CBlock,TA,TA,No,ALQ,6.028278520230698,Unf,6.740519359606223,GasA,Ex,Y,SBrkr,7.675546002537848,5,1,TA,8,Typ,1,Gd,Attchd,1964.0,RFn,2.0,6.29156913955832,TA,TA,Y,0.0,WD ,Normal,224500,12.321630986164449,0,1,0,0,0,0,0,1,1,1,2.5,0.0,58.91400643707474,452.19716660157803
60,RL,4.394449154672439,9.879348536682802,IR1,Bnk,Veenker,Norm,1Fam,2Story,7,5,1990,1990,Gable,HdBoard,HdBoard,BrkFace,5.60947179518496,Gd,TA,PConc,Gd,TA,No,GLQ,6.590301048196686,Unf,7.109879463072272,GasA,Gd,Y,SBrkr,7.825644732219989,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,2.0,6.336825731146441,TA,TA,Y,0.0,WD ,Normal,300000,12.611537753638338,0,1,0,0,1,1,0,1,1,1,2.5,1.0,61.24071547492247,479.24808245371014
50,RL,4.290459441148391,9.521568058002975,Reg,Lvl,Sawyer,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,MetalSd,MetalSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,4.060443010546419,BLQ,6.959398512133975,GasA,Ex,Y,SBrkr,7.560601162768557,4,1,Gd,8,Typ,1,Gd,Attchd,1958.0,Unf,2.0,6.113682179832232,TA,TA,Y,0.0,WD ,Normal,172500,12.058152515453552,0,0,0,0,0,0,0,1,0,1,2.0,1.0,57.162689942457256,432.18430004592085
20,RL,4.262679877041316,8.978660489639687,Reg,Lvl,NAmes,Norm,1Fam,1Story,5,5,1959,1959,Hip,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,7.046647277848756,Unf,7.046647277848756,GasA,TA,Y,SBrkr,7.046647277848756,3,1,TA,6,Typ,0,NoFireplace,Attchd,1959.0,Unf,1.0,6.511745329644728,TA,TA,Y,0.0,WD ,Normal,132500,11.794337924408412,0,0,0,0,0,0,0,1,0,1,1.0,1.0,49.65523785841328,349.9029466859204
20,RL,4.61512051684126,9.655218482441182,IR1,Lvl,Crawfor,Norm,1Fam,1Story,7,8,1959,1997,Gable,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,7.129297548929373,Unf,7.31455283232408,GasA,TA,Y,SBrkr,7.496652438168283,1,1,TA,6,Typ,2,TA,Attchd,1959.0,Fin,2.0,6.184148890937483,TA,TA,Y,0.0,WD ,Normal,289000,12.57418196709457,0,1,0,0,1,1,0,1,0,1,2.0,1.0,56.19979777869446,421.31035104221434
50,RL,4.795790545596741,9.761981590241948,Reg,Lvl,NAmes,Artery,1Fam,1.5Fin,6,6,1949,1949,Gable,MetalSd,MetalSd,Stone,5.831882477283517,TA,Gd,CBlock,TA,TA,No,Rec,5.707110264748875,Unf,6.663132695990803,GasA,TA,Y,SBrkr,7.350516171833998,3,1,TA,6,Typ,1,Gd,Attchd,1949.0,Unf,2.0,6.154858094016418,TA,TA,Y,0.0,WD ,Normal,172500,12.058152515453552,0,0,0,1,0,0,0,1,1,1,2.0,0.0,54.03008799239314,397.1490355536997
20,RL,4.59511985013459,9.449750895754264,Reg,Lvl,NridgHt,Norm,1Fam,1Story,8,5,2007,2007,Hip,VinylSd,VinylSd,Stone,5.713732805509369,Gd,TA,PConc,Ex,TA,No,GLQ,6.920671504248683,Unf,7.367077059881012,GasA,Ex,Y,SBrkr,7.367077059881012,3,1,Gd,7,Typ,0,NoFireplace,Attchd,2007.0,Fin,3.0,6.80903930604298,TA,TA,Y,5.3471075307174685,New,Partial,317500,12.668233097314884,0,0,0,0,1,1,1,1,1,1,2.0,1.0,54.27382440622506,399.8394467351108
